"Median(Weight (g))","Mean(Weight (g))","Temperature[C]","DO[mg/L]","pH","Year","Month (number)","Week","Day of month","Hour","Sp_Conducibility[microS/cm]","DO_out_mg_L[target]","pH (out)","Conducibility[microS/cm]","DO_sat","DO_local","Sp_Conducibility[microS/cm] (out)","Taglia (g)","Biomassa (kg)","quanto_mangime(kg)"
738,752.5362637362638,12.406,12.963537581699404,7.91,2021,6,25,23,8,176.33684640522856,11.09,7.36,101.7,104.6,104.6,177.80805369127543,690.012408845646,9017.08215879491,0
738,752.5362637362638,12.433,12.963537581699404,7.92,2021,6,25,23,8,176.33684640522856,11.09,7.36,101.7,104.6,104.6,177.80805369127543,690.012408845646,9017.08215879491,0
738,752.5362637362638,12.486,12.963537581699404,7.98,2021,6,25,23,8,176.33684640522856,11.09,7.36,101.7,104.6,104.6,177.80805369127543,690.012408845646,9017.08215879491,0
742,751.9870410367166,12.564,12.963537581699404,8.02,2021,6,25,23,9,176.33684640522856,11.2,7.37,102,105.7,105.7,177.80805369127543,690.012408845646,9017.08215879491,79
742,751.9870410367166,12.675,12.963537581699404,7.99,2021,6,25,23,9,176.33684640522856,11.2,7.37,102,105.7,105.7,177.80805369127543,690.012408845646,9017.08215879491,79
742,751.9870410367166,12.853,12.963537581699404,7.98,2021,6,25,23,9,176.33684640522856,11.2,7.37,102,105.7,105.7,177.80805369127543,690.012408845646,9017.08215879491,79
742,751.9870410367166,12.564,12.963537581699404,8.02,2021,6,25,23,9,176.33684640522856,11.68,7.42,102.4,110.4,110.4,177.80805369127543,690.012408845646,9017.08215879491,79
742,751.9870410367166,12.675,12.963537581699404,7.99,2021,6,25,23,9,176.33684640522856,11.68,7.42,102.4,110.4,110.4,177.80805369127543,690.012408845646,9017.08215879491,79
742,751.9870410367166,12.853,12.963537581699404,7.98,2021,6,25,23,9,176.33684640522856,11.68,7.42,102.4,110.4,110.4,177.80805369127543,690.012408845646,9017.08215879491,79
742,751.9870410367166,12.564,12.963537581699404,8.02,2021,6,25,23,9,176.33684640522856,11.19,7.39,103.2,106.2,106.2,177.80805369127543,690.012408845646,9017.08215879491,79
742,751.9870410367166,12.675,12.963537581699404,7.99,2021,6,25,23,9,176.33684640522856,11.19,7.39,103.2,106.2,106.2,177.80805369127543,690.012408845646,9017.08215879491,79
742,751.9870410367166,12.853,12.963537581699404,7.98,2021,6,25,23,9,176.33684640522856,11.19,7.39,103.2,106.2,106.2,177.80805369127543,690.012408845646,9017.08215879491,79
742,746.2270992366416,12.977,12.963537581699404,8,2021,6,25,23,10,176.33684640522856,11.65,7.44,104.2,110.8,110.8,177.80805369127543,690.012408845646,9017.08215879491,0
742,746.2270992366416,13.149,12.963537581699404,8.05,2021,6,25,23,10,176.33684640522856,11.65,7.44,104.2,110.8,110.8,177.80805369127543,690.012408845646,9017.08215879491,0
742,746.2270992366416,13.408,12.963537581699404,8.09,2021,6,25,23,10,176.33684640522856,11.65,7.44,104.2,110.8,110.8,177.80805369127543,690.012408845646,9017.08215879491,0
742,746.2270992366416,12.977,12.963537581699404,8,2021,6,25,23,10,176.33684640522856,11.28,7.44,105.2,107.7,107.7,177.80805369127543,690.012408845646,9017.08215879491,0
742,746.2270992366416,13.149,12.963537581699404,8.05,2021,6,25,23,10,176.33684640522856,11.28,7.44,105.2,107.7,107.7,177.80805369127543,690.012408845646,9017.08215879491,0
742,746.2270992366416,13.408,12.963537581699404,8.09,2021,6,25,23,10,176.33684640522856,11.28,7.44,105.2,107.7,107.7,177.80805369127543,690.012408845646,9017.08215879491,0
742,746.2270992366416,12.977,12.963537581699404,8,2021,6,25,23,10,176.33684640522856,10.9,7.42,106.6,104.5,104.5,177.80805369127543,690.012408845646,9017.08215879491,0
742,746.2270992366416,13.149,12.963537581699404,8.05,2021,6,25,23,10,176.33684640522856,10.9,7.42,106.6,104.5,104.5,177.80805369127543,690.012408845646,9017.08215879491,0
742,746.2270992366416,13.408,12.963537581699404,8.09,2021,6,25,23,10,176.33684640522856,10.9,7.42,106.6,104.5,104.5,177.80805369127543,690.012408845646,9017.08215879491,0
741,743.5698757763968,13.649,12.963537581699404,8.14,2021,6,25,23,11,176.33684640522856,10.75,7.41,108.1,103.5,103.5,177.80805369127543,690.012408845646,9017.08215879491,0
741,743.5698757763968,13.917,12.963537581699404,8.13,2021,6,25,23,11,176.33684640522856,10.75,7.41,108.1,103.5,103.5,177.80805369127543,690.012408845646,9017.08215879491,0
741,743.5698757763968,14.199,12.963537581699404,8.14,2021,6,25,23,11,176.33684640522856,10.75,7.41,108.1,103.5,103.5,177.80805369127543,690.012408845646,9017.08215879491,0
741,743.5698757763968,13.649,12.963537581699404,8.14,2021,6,25,23,11,176.33684640522856,10.69,7.41,109.6,103.5,103.5,177.80805369127543,690.012408845646,9017.08215879491,0
741,743.5698757763968,13.917,12.963537581699404,8.13,2021,6,25,23,11,176.33684640522856,10.69,7.41,109.6,103.5,103.5,177.80805369127543,690.012408845646,9017.08215879491,0
741,743.5698757763968,14.199,12.963537581699404,8.14,2021,6,25,23,11,176.33684640522856,10.69,7.41,109.6,103.5,103.5,177.80805369127543,690.012408845646,9017.08215879491,0
741,743.5698757763968,13.649,12.963537581699404,8.14,2021,6,25,23,11,176.33684640522856,11.14,7.48,111.1,108.5,108.5,177.80805369127543,690.012408845646,9017.08215879491,0
741,743.5698757763968,13.917,12.963537581699404,8.13,2021,6,25,23,11,176.33684640522856,11.14,7.48,111.1,108.5,108.5,177.80805369127543,690.012408845646,9017.08215879491,0
741,743.5698757763968,14.199,12.963537581699404,8.14,2021,6,25,23,11,176.33684640522856,11.14,7.48,111.1,108.5,108.5,177.80805369127543,690.012408845646,9017.08215879491,0
692,691.4285714285717,15.145,12.963537581699404,7.9,2021,6,25,24,0,176.33684640522856,10.34,7.42,139.1,103.5,103.5,177.80805369127543,696.057710345493,9087.72946627076,0
692,691.4285714285717,15.047,12.963537581699404,7.9,2021,6,25,24,0,176.33684640522856,10.34,7.42,139.1,103.5,103.5,177.80805369127543,696.057710345493,9087.72946627076,0
692,691.4285714285717,14.946,12.963537581699404,7.9,2021,6,25,24,0,176.33684640522856,10.34,7.42,139.1,103.5,103.5,177.80805369127543,696.057710345493,9087.72946627076,0
692,691.4285714285717,15.145,12.963537581699404,7.9,2021,6,25,24,0,176.33684640522856,10.34,7.42,138.8,103.2,103.2,177.80805369127543,696.057710345493,9087.72946627076,0
692,691.4285714285717,15.047,12.963537581699404,7.9,2021,6,25,24,0,176.33684640522856,10.34,7.42,138.8,103.2,103.2,177.80805369127543,696.057710345493,9087.72946627076,0
692,691.4285714285717,14.946,12.963537581699404,7.9,2021,6,25,24,0,176.33684640522856,10.34,7.42,138.8,103.2,103.2,177.80805369127543,696.057710345493,9087.72946627076,0
692,691.4285714285717,15.145,12.963537581699404,7.9,2021,6,25,24,0,176.33684640522856,10.42,7.42,138.6,103.7,103.7,177.80805369127543,696.057710345493,9087.72946627076,0
692,691.4285714285717,15.047,12.963537581699404,7.9,2021,6,25,24,0,176.33684640522856,10.42,7.42,138.6,103.7,103.7,177.80805369127543,696.057710345493,9087.72946627076,0
692,691.4285714285717,14.946,12.963537581699404,7.9,2021,6,25,24,0,176.33684640522856,10.42,7.42,138.6,103.7,103.7,177.80805369127543,696.057710345493,9087.72946627076,0
694,688.4095744680848,14.839,12.963537581699404,7.89,2021,6,25,24,1,176.33684640522856,10.72,7.45,138.3,106.5,106.5,177.80805369127543,696.057710345493,9087.72946627076,0
694,688.4095744680848,14.737,12.963537581699404,7.9,2021,6,25,24,1,176.33684640522856,10.72,7.45,138.3,106.5,106.5,177.80805369127543,696.057710345493,9087.72946627076,0
694,688.4095744680848,14.63,12.963537581699404,7.89,2021,6,25,24,1,176.33684640522856,10.72,7.45,138.3,106.5,106.5,177.80805369127543,696.057710345493,9087.72946627076,0
694,688.4095744680848,14.839,12.963537581699404,7.89,2021,6,25,24,1,176.33684640522856,10.84,7.47,138.2,107.5,107.5,177.80805369127543,696.057710345493,9087.72946627076,0
694,688.4095744680848,14.737,12.963537581699404,7.9,2021,6,25,24,1,176.33684640522856,10.84,7.47,138.2,107.5,107.5,177.80805369127543,696.057710345493,9087.72946627076,0
694,688.4095744680848,14.63,12.963537581699404,7.89,2021,6,25,24,1,176.33684640522856,10.84,7.47,138.2,107.5,107.5,177.80805369127543,696.057710345493,9087.72946627076,0
694,688.4095744680848,14.839,12.963537581699404,7.89,2021,6,25,24,1,176.33684640522856,10.82,7.46,138.2,107.1,107.1,177.80805369127543,696.057710345493,9087.72946627076,0
694,688.4095744680848,14.737,12.963537581699404,7.9,2021,6,25,24,1,176.33684640522856,10.82,7.46,138.2,107.1,107.1,177.80805369127543,696.057710345493,9087.72946627076,0
694,688.4095744680848,14.63,12.963537581699404,7.89,2021,6,25,24,1,176.33684640522856,10.82,7.46,138.2,107.1,107.1,177.80805369127543,696.057710345493,9087.72946627076,0
691,676.7039999999998,14.525,12.963537581699404,7.89,2021,6,25,24,2,176.33684640522856,10.83,7.46,138.1,106.9,106.9,177.80805369127543,696.057710345493,9087.72946627076,0
691,676.7039999999998,14.419,12.963537581699404,7.88,2021,6,25,24,2,176.33684640522856,10.83,7.46,138.1,106.9,106.9,177.80805369127543,696.057710345493,9087.72946627076,0
691,676.7039999999998,14.315,12.963537581699404,7.89,2021,6,25,24,2,176.33684640522856,10.83,7.46,138.1,106.9,106.9,177.80805369127543,696.057710345493,9087.72946627076,0
691,676.7039999999998,14.525,12.963537581699404,7.89,2021,6,25,24,2,176.33684640522856,10.94,7.45,138.1,107.7,107.7,177.80805369127543,696.057710345493,9087.72946627076,0
691,676.7039999999998,14.419,12.963537581699404,7.88,2021,6,25,24,2,176.33684640522856,10.94,7.45,138.1,107.7,107.7,177.80805369127543,696.057710345493,9087.72946627076,0
691,676.7039999999998,14.315,12.963537581699404,7.89,2021,6,25,24,2,176.33684640522856,10.94,7.45,138.1,107.7,107.7,177.80805369127543,696.057710345493,9087.72946627076,0
691,676.7039999999998,14.525,12.963537581699404,7.89,2021,6,25,24,2,176.33684640522856,11.26,7.48,137.7,110.6,110.6,177.80805369127543,696.057710345493,9087.72946627076,0
691,676.7039999999998,14.419,12.963537581699404,7.88,2021,6,25,24,2,176.33684640522856,11.26,7.48,137.7,110.6,110.6,177.80805369127543,696.057710345493,9087.72946627076,0
691,676.7039999999998,14.315,12.963537581699404,7.89,2021,6,25,24,2,176.33684640522856,11.26,7.48,137.7,110.6,110.6,177.80805369127543,696.057710345493,9087.72946627076,0
664,670.145299145299,14.208,12.963537581699404,7.89,2021,6,25,24,3,176.33684640522856,11.11,7.47,137.4,108.8,108.8,177.80805369127543,696.057710345493,9087.72946627076,0
664,670.145299145299,14.097,12.963537581699404,7.89,2021,6,25,24,3,176.33684640522856,11.11,7.47,137.4,108.8,108.8,177.80805369127543,696.057710345493,9087.72946627076,0
664,670.145299145299,13.992,12.963537581699404,7.89,2021,6,25,24,3,176.33684640522856,11.11,7.47,137.4,108.8,108.8,177.80805369127543,696.057710345493,9087.72946627076,0
664,670.145299145299,14.208,12.963537581699404,7.89,2021,6,25,24,3,176.33684640522856,11.26,7.47,137,110.1,110.1,177.80805369127543,696.057710345493,9087.72946627076,0
664,670.145299145299,14.097,12.963537581699404,7.89,2021,6,25,24,3,176.33684640522856,11.26,7.47,137,110.1,110.1,177.80805369127543,696.057710345493,9087.72946627076,0
664,670.145299145299,13.992,12.963537581699404,7.89,2021,6,25,24,3,176.33684640522856,11.26,7.47,137,110.1,110.1,177.80805369127543,696.057710345493,9087.72946627076,0
664,670.145299145299,14.208,12.963537581699404,7.89,2021,6,25,24,3,176.33684640522856,11.27,7.47,136.8,110,110,177.80805369127543,696.057710345493,9087.72946627076,0
664,670.145299145299,14.097,12.963537581699404,7.89,2021,6,25,24,3,176.33684640522856,11.27,7.47,136.8,110,110,177.80805369127543,696.057710345493,9087.72946627076,0
664,670.145299145299,13.992,12.963537581699404,7.89,2021,6,25,24,3,176.33684640522856,11.27,7.47,136.8,110,110,177.80805369127543,696.057710345493,9087.72946627076,0
711,708.0199999999999,13.881,12.963537581699404,7.89,2021,6,25,24,4,176.33684640522856,11.24,7.47,136.5,109.4,109.4,177.80805369127543,696.057710345493,9087.72946627076,0
711,708.0199999999999,13.765,12.963537581699404,7.89,2021,6,25,24,4,176.33684640522856,11.24,7.47,136.5,109.4,109.4,177.80805369127543,696.057710345493,9087.72946627076,0
711,708.0199999999999,13.652,12.963537581699404,7.89,2021,6,25,24,4,176.33684640522856,11.24,7.47,136.5,109.4,109.4,177.80805369127543,696.057710345493,9087.72946627076,0
711,708.0199999999999,13.881,12.963537581699404,7.89,2021,6,25,24,4,176.33684640522856,11.04,7.46,136.3,107.2,107.2,177.80805369127543,696.057710345493,9087.72946627076,0
711,708.0199999999999,13.765,12.963537581699404,7.89,2021,6,25,24,4,176.33684640522856,11.04,7.46,136.3,107.2,107.2,177.80805369127543,696.057710345493,9087.72946627076,0
711,708.0199999999999,13.652,12.963537581699404,7.89,2021,6,25,24,4,176.33684640522856,11.04,7.46,136.3,107.2,107.2,177.80805369127543,696.057710345493,9087.72946627076,0
711,708.0199999999999,13.881,12.963537581699404,7.89,2021,6,25,24,4,176.33684640522856,11.5,7.49,135.8,111.5,111.5,177.80805369127543,696.057710345493,9087.72946627076,0
711,708.0199999999999,13.765,12.963537581699404,7.89,2021,6,25,24,4,176.33684640522856,11.5,7.49,135.8,111.5,111.5,177.80805369127543,696.057710345493,9087.72946627076,0
711,708.0199999999999,13.652,12.963537581699404,7.89,2021,6,25,24,4,176.33684640522856,11.5,7.49,135.8,111.5,111.5,177.80805369127543,696.057710345493,9087.72946627076,0
674,689.4117647058825,13.537,12.963537581699404,7.9,2021,6,25,24,5,176.33684640522856,11.66,7.51,135.3,112.6,112.6,177.80805369127543,696.057710345493,9087.72946627076,0
674,689.4117647058825,13.425,12.963537581699404,7.89,2021,6,25,24,5,176.33684640522856,11.66,7.51,135.3,112.6,112.6,177.80805369127543,696.057710345493,9087.72946627076,0
674,689.4117647058825,13.307,12.963537581699404,7.89,2021,6,25,24,5,176.33684640522856,11.66,7.51,135.3,112.6,112.6,177.80805369127543,696.057710345493,9087.72946627076,0
674,689.4117647058825,13.537,12.963537581699404,7.9,2021,6,25,24,5,176.33684640522856,11.59,7.52,134.6,111.6,111.6,177.80805369127543,696.057710345493,9087.72946627076,0
674,689.4117647058825,13.425,12.963537581699404,7.89,2021,6,25,24,5,176.33684640522856,11.59,7.52,134.6,111.6,111.6,177.80805369127543,696.057710345493,9087.72946627076,0
674,689.4117647058825,13.307,12.963537581699404,7.89,2021,6,25,24,5,176.33684640522856,11.59,7.52,134.6,111.6,111.6,177.80805369127543,696.057710345493,9087.72946627076,0
674,689.4117647058825,13.537,12.963537581699404,7.9,2021,6,25,24,5,176.33684640522856,11.37,7.49,134.5,109.3,109.3,177.80805369127543,696.057710345493,9087.72946627076,0
674,689.4117647058825,13.425,12.963537581699404,7.89,2021,6,25,24,5,176.33684640522856,11.37,7.49,134.5,109.3,109.3,177.80805369127543,696.057710345493,9087.72946627076,0
674,689.4117647058825,13.307,12.963537581699404,7.89,2021,6,25,24,5,176.33684640522856,11.37,7.49,134.5,109.3,109.3,177.80805369127543,696.057710345493,9087.72946627076,0
680,672.9955947136561,13.2,12.963537581699404,7.88,2021,6,25,24,6,176.33684640522856,10.64,7.43,134.4,102.2,102.2,177.80805369127543,696.057710345493,9087.72946627076,0
680,672.9955947136561,13.094,12.963537581699404,7.9,2021,6,25,24,6,176.33684640522856,10.64,7.43,134.4,102.2,102.2,177.80805369127543,696.057710345493,9087.72946627076,0
680,672.9955947136561,13,12.963537581699404,7.92,2021,6,25,24,6,176.33684640522856,10.64,7.43,134.4,102.2,102.2,177.80805369127543,696.057710345493,9087.72946627076,0
680,672.9955947136561,13.2,12.963537581699404,7.88,2021,6,25,24,6,176.33684640522856,10.65,7.44,134.3,102,102,177.80805369127543,696.057710345493,9087.72946627076,0
680,672.9955947136561,13.094,12.963537581699404,7.9,2021,6,25,24,6,176.33684640522856,10.65,7.44,134.3,102,102,177.80805369127543,696.057710345493,9087.72946627076,0
680,672.9955947136561,13,12.963537581699404,7.92,2021,6,25,24,6,176.33684640522856,10.65,7.44,134.3,102,102,177.80805369127543,696.057710345493,9087.72946627076,0
680,672.9955947136561,13.2,12.963537581699404,7.88,2021,6,25,24,6,176.33684640522856,11.44,7.48,133.9,109.2,109.2,177.80805369127543,696.057710345493,9087.72946627076,0
680,672.9955947136561,13.094,12.963537581699404,7.9,2021,6,25,24,6,176.33684640522856,11.44,7.48,133.9,109.2,109.2,177.80805369127543,696.057710345493,9087.72946627076,0
680,672.9955947136561,13,12.963537581699404,7.92,2021,6,25,24,6,176.33684640522856,11.44,7.48,133.9,109.2,109.2,177.80805369127543,696.057710345493,9087.72946627076,0
677,682.8680981595097,12.93,12.963537581699404,7.94,2021,6,25,24,7,176.33684640522856,11.68,7.5,133.6,111.3,111.3,177.80805369127543,696.057710345493,9087.72946627076,0
677,682.8680981595097,12.88,12.963537581699404,7.96,2021,6,25,24,7,176.33684640522856,11.68,7.5,133.6,111.3,111.3,177.80805369127543,696.057710345493,9087.72946627076,0
677,682.8680981595097,12.845,12.963537581699404,7.98,2021,6,25,24,7,176.33684640522856,11.68,7.5,133.6,111.3,111.3,177.80805369127543,696.057710345493,9087.72946627076,0
677,682.8680981595097,12.93,12.963537581699404,7.94,2021,6,25,24,7,176.33684640522856,11.75,7.52,133.3,111.8,111.8,177.80805369127543,696.057710345493,9087.72946627076,0
677,682.8680981595097,12.88,12.963537581699404,7.96,2021,6,25,24,7,176.33684640522856,11.75,7.52,133.3,111.8,111.8,177.80805369127543,696.057710345493,9087.72946627076,0
677,682.8680981595097,12.845,12.963537581699404,7.98,2021,6,25,24,7,176.33684640522856,11.75,7.52,133.3,111.8,111.8,177.80805369127543,696.057710345493,9087.72946627076,0
677,682.8680981595097,12.93,12.963537581699404,7.94,2021,6,25,24,7,176.33684640522856,11.38,7.5,133.3,108.2,108.2,177.80805369127543,696.057710345493,9087.72946627076,0
677,682.8680981595097,12.88,12.963537581699404,7.96,2021,6,25,24,7,176.33684640522856,11.38,7.5,133.3,108.2,108.2,177.80805369127543,696.057710345493,9087.72946627076,0
677,682.8680981595097,12.845,12.963537581699404,7.98,2021,6,25,24,7,176.33684640522856,11.38,7.5,133.3,108.2,108.2,177.80805369127543,696.057710345493,9087.72946627076,0
706,717.9973614775723,12.852,12.963537581699404,8.01,2021,6,25,24,8,176.33684640522856,11.28,7.5,133.4,107.3,107.3,177.80805369127543,696.057710345493,9087.72946627076,0
706,717.9973614775723,12.895,12.963537581699404,7.96,2021,6,25,24,8,176.33684640522856,11.28,7.5,133.4,107.3,107.3,177.80805369127543,696.057710345493,9087.72946627076,0
706,717.9973614775723,12.915,12.963537581699404,8.02,2021,6,25,24,8,176.33684640522856,11.28,7.5,133.4,107.3,107.3,177.80805369127543,696.057710345493,9087.72946627076,0
706,717.9973614775723,12.852,12.963537581699404,8.01,2021,6,25,24,8,176.33684640522856,11.42,7.51,133.7,108.6,108.6,177.80805369127543,696.057710345493,9087.72946627076,0
706,717.9973614775723,12.895,12.963537581699404,7.96,2021,6,25,24,8,176.33684640522856,11.42,7.51,133.7,108.6,108.6,177.80805369127543,696.057710345493,9087.72946627076,0
706,717.9973614775723,12.915,12.963537581699404,8.02,2021,6,25,24,8,176.33684640522856,11.42,7.51,133.7,108.6,108.6,177.80805369127543,696.057710345493,9087.72946627076,0
706,717.9973614775723,12.852,12.963537581699404,8.01,2021,6,25,24,8,176.33684640522856,11.51,7.54,133.4,109.4,109.4,177.80805369127543,696.057710345493,9087.72946627076,0
706,717.9973614775723,12.895,12.963537581699404,7.96,2021,6,25,24,8,176.33684640522856,11.51,7.54,133.4,109.4,109.4,177.80805369127543,696.057710345493,9087.72946627076,0
706,717.9973614775723,12.915,12.963537581699404,8.02,2021,6,25,24,8,176.33684640522856,11.51,7.54,133.4,109.4,109.4,177.80805369127543,696.057710345493,9087.72946627076,0
706,707.6678899082566,12.988,12.963537581699404,8.05,2021,6,25,24,9,176.33684640522856,7.58,7.23,134.9,72.2,72.2,177.80805369127543,696.057710345493,9087.72946627076,90
706,707.6678899082566,13.072,12.963537581699404,8.07,2021,6,25,24,9,176.33684640522856,7.58,7.23,134.9,72.2,72.2,177.80805369127543,696.057710345493,9087.72946627076,90
